ID;date;ComputerName;Domain;MSSQL;SSAS;SSIS;SSRS;ResourceVersionString;ProductLevel;Edition;InstanceName;ServerType;Collation;IsCaseSensitive;IsClustered;IsFullTextInstalled;LoginMode;RootDirectory;DefaultFile;DefaultLog;BackupDirectory;ErrorLogPath;Decomissioned
;;S2WEBDB;perimeter.boxer.local;TRUE;FALSE;FALSE;FALSE;Microsoft SQL Server 2008 R2;RTM;Standard Edition (64-bit);;Standalone;Finnish_Swedish_CI_AS;FALSE;FALSE;FALSE;Mixed;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL;D:\SQLData;E:\SQLLog;F:\SQLBackup;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL\Log;0
;;S1WEBDB-S;perimeter.boxer.local;TRUE;FALSE;FALSE;FALSE;Microsoft SQL Server 2008 R2;RTM;Standard Edition (64-bit);;Standalone;Finnish_Swedish_CI_AS;FALSE;FALSE;FALSE;Mixed;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL;D:\SQLData;E:\SQLLog;F:\SQLBackup;G:\SQL Server\MSSQL10_50.MSSQLSERVER\MSSQL\Log;0
;;S2WEBDB-S;perimeter.boxer.local;TRUE;FALSE;TRUE;FALSE;Microsoft SQL Server 2014;SP1;Standard Edition (64-bit);;Standalone;Finnish_Swedish_CI_AS;FALSE;FALSE;FALSE;Mixed;B:\SQL\Microsoft SQL Server\MSSQL12.BOXERSTAGE\MSSQL;D:\SQL\MSSQL12.BOXERSTAGE\MSSQL\DATA\;E:\SQL\MSSQL12.BOXERSTAGE\MSSQL\Data\;X:\SQL\MSSQL12.BOXERSTAGE\MSSQL\Backup;D:\SQL\MSSQL12.BOXERSTAGE\MSSQL\Log;0
;;S-K1WEBDB-P;perimeter.boxer.local;TRUE;FALSE;TRUE;FALSE;Microsoft SQL Server 2014;SP1;Standard Edition (64-bit);;Standalone;Finnish_Swedish_CI_AS;FALSE;FALSE;FALSE;Mixed;B:\SQL\Microsoft SQL Server\MSSQL12.BOXERPROD\MSSQL;D:\SQL\MSSQL12.BOXERPROD\MSSQL\DATA\;E:\SQL\MSSQL12.BOXERPROD\MSSQL\Data\;X:\SQL\MSSQL12.BOXERPROD\MSSQL\Backup;D:\SQL\MSSQL12.BOXERPROD\MSSQL\Log;0
;;S1WEBDB-P;perimeter.boxer.local;TRUE;FALSE;FALSE;FALSE;Microsoft SQL Server 2012;SP1;Enterprise Edition: Core-based Licensing (64-bit);;Standalone;Finnish_Swedish_CI_AS;FALSE;FALSE;FALSE;Mixed;G:\SQL Server\MSSQL11.MSSQLSERVER\MSSQL;D:\MSSQL\Data\;E:\MSSQL\Log\;F:\MSSQL\Backup;G:\SQL Server\MSSQL11.MSSQLSERVER\MSSQL\Log;0
